时间	SysStep	SysStep名	故障	急停	模式	冷媒类型	1#压机1	1#压机2	1#翅片1	1#翅片2	1#排气1	1#排气2	1#吸气1	1#吸气2	1#过热度1	1#过热度2	1#外EEV步1	1#外EEV步2	1#外EEV目1	1#外EEV目2	1#高压1	1#低压1	1#高压2	1#低压2	1#蒸发1	1#蒸发2	2#压机1	2#压机2	2#翅片1	2#翅片2	2#排气1	2#排气2	2#吸气1	2#吸气2	2#过热度1	2#过热度2	2#外EEV步1	2#外EEV步2	2#外EEV目1	2#外EEV目2	2#高压1	2#低压1	2#高压2	2#低压2	2#蒸发1	2#蒸发2	1#E(K)1	1#步数1	1#E(K)2	1#步数2	2#E(K)1	2#步数1	2#E(K)2	2#步数2	脉冲总数	开度上限	扫描周期	Y设定	YD	KP	TI	TD	限步	化霜开度	起始开度	目标台数	命令A1	命令A2	调度号	内目标1	内目标2	内目标3	内目标4	内目标5	内目标6	内目标7	内目标8	内当前1	内当前2	内当前3	内当前4	内当前5	内当前6	内当前7	内当前8	ON1	ON2	ON3	ON4	ON5	ON6	ON7	ON8
15:39:41	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	164	173	200	0	0	0	0	0	164	173	200	0	0	0	0	0	1	1	1	0	0	0	0	0
15:39:43	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	164	173	200	0	0	0	0	0	164	173	200	0	0	0	0	0	1	1	1	0	0	0	0	0
15:39:45	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	96	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	164	171	200	0	0	0	0	0	164	171	200	0	0	0	0	0	1	1	1	0	0	0	0	0
15:39:47	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	96	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	162	171	200	0	0	0	0	0	162	171	200	0	0	0	0	0	1	1	1	0	0	0	0	0
15:39:49	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	96	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	162	169	200	0	0	0	0	0	162	169	200	0	0	0	0	0	1	1	1	0	0	0	0	0
15:39:51	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	96	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	160	169	200	0	0	0	0	0	160	169	200	0	0	0	0	0	1	1	1	0	0	0	0	0
15:39:53	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	96	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	160	169	200	0	0	0	0	0	160	169	200	0	0	0	0	0	1	1	1	0	0	0	0	0
15:39:55	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	2	0	92	97	228	281	124	122	-14	-16	0	0	0	0	706	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	160	167	200	0	0	0	0	0	160	167	200	0	0	0	0	0	1	1	1	0	0	0	0	0
15:39:57	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	2	0	92	97	228	281	124	122	-14	-16	0	0	0	0	706	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	158	167	200	0	0	0	0	0	158	167	200	0	0	0	0	0	1	1	1	0	0	0	0	0
15:39:59	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	2	0	92	97	228	281	124	122	-14	-16	0	0	0	0	706	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	158	165	195	0	0	0	0	0	158	165	195	0	0	0	0	0	1	1	1	0	0	0	0	0
15:40:01	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	2	0	92	97	228	281	124	122	-14	-16	0	0	0	0	706	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	156	165	195	0	0	0	0	0	156	165	195	0	0	0	0	0	1	1	1	0	0	0	0	0
15:40:03	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	2	0	92	97	228	281	124	122	-14	-16	0	0	0	0	706	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	156	165	195	0	0	0	0	0	156	165	195	0	0	0	0	0	1	1	1	0	0	0	0	0
15:40:05	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	2	0	92	97	228	281	124	122	-14	-16	0	0	0	0	706	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	156	164	190	0	0	0	0	0	156	164	190	0	0	0	0	0	1	1	1	0	0	0	0	0
15:40:07	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	2	0	92	97	228	281	124	122	-14	-16	0	0	0	0	706	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	154	164	190	0	0	0	0	0	154	164	190	0	0	0	0	0	1	1	1	0	0	0	0	0
15:40:09	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	2	0	92	97	228	281	124	122	-14	-16	0	0	0	0	706	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	154	162	189	0	0	0	0	0	154	162	189	0	0	0	0	0	1	1	1	0	0	0	0	0
15:40:11	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	2	0	92	97	228	281	124	122	-14	-16	0	0	0	0	706	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	152	162	189	0	0	0	0	0	152	162	189	0	0	0	0	0	1	1	1	0	0	0	0	0
15:40:13	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	2	0	92	97	228	281	124	122	-14	-16	0	0	0	0	706	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	152	162	189	0	0	0	0	0	152	162	189	0	0	0	0	0	1	1	1	0	0	0	0	0
15:40:15	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	2	0	92	97	228	281	124	122	-14	-16	0	0	0	0	706	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	152	160	187	0	0	0	0	0	152	160	187	0	0	0	0	0	1	1	1	0	0	0	0	0
15:40:17	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	2	0	92	97	228	281	124	122	-14	-16	0	0	0	0	706	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	150	160	187	0	0	0	0	0	150	160	187	0	0	0	0	0	1	1	1	0	0	0	0	0
15:40:19	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	2	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	150	158	186	0	0	0	0	0	150	158	186	0	0	0	0	0	1	1	1	0	0	0	0	0
15:40:21	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	2	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	148	158	186	0	0	0	0	0	148	158	186	0	0	0	0	0	1	1	1	0	0	0	0	0
15:40:23	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	2	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	148	158	186	0	0	0	0	0	148	158	186	0	0	0	0	0	1	1	1	0	0	0	0	0
15:40:25	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	2	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	148	156	184	0	0	0	0	0	148	156	184	0	0	0	0	0	1	1	1	0	0	0	0	0
15:40:27	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	2	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	146	156	184	0	0	0	0	0	146	156	184	0	0	0	0	0	1	1	1	0	0	0	0	0
15:40:29	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	2	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	146	154	182	0	0	0	0	0	146	154	182	0	0	0	0	0	1	1	1	0	0	0	0	0
15:40:31	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1124	141	141	2	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	144	154	182	0	0	0	0	0	144	154	182	0	0	0	0	0	1	1	1	0	0	0	0	0
15:40:33	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1124	141	141	2	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	144	154	182	0	0	0	0	0	144	154	182	0	0	0	0	0	1	1	1	0	0	0	0	0
15:40:35	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1124	141	141	2	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	144	152	181	0	0	0	0	0	144	152	181	0	0	0	0	0	1	1	1	0	0	0	0	0
15:40:37	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1124	141	141	2	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	142	152	181	0	0	0	0	0	142	152	181	0	0	0	0	0	1	1	1	0	0	0	0	0
15:40:39	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1124	141	141	2	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	142	150	179	0	0	0	0	0	142	150	179	0	0	0	0	0	1	1	1	0	0	0	0	0
15:40:41	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	2	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	140	150	179	0	0	0	0	0	140	150	179	0	0	0	0	0	1	1	1	0	0	0	0	0
15:40:43	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	2	0	92	96	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	140	150	179	0	0	0	0	0	140	150	179	0	0	0	0	0	1	1	1	0	0	0	0	0
15:40:45	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	2	0	92	96	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	140	148	178	0	0	0	0	0	140	148	178	0	0	0	0	0	1	1	1	0	0	0	0	0
15:40:47	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	2	0	92	96	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	139	148	178	0	0	0	0	0	139	148	178	0	0	0	0	0	1	1	1	0	0	0	0	0
15:40:49	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	2	0	92	96	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	139	146	176	0	0	0	0	0	139	146	176	0	0	0	0	0	1	1	1	0	0	0	0	0
15:40:51	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	2	0	92	96	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	137	146	176	0	0	0	0	0	137	146	176	0	0	0	0	0	1	1	1	0	0	0	0	0
15:40:53	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	2	0	92	97	228	281	124	122	-14	-16	0	0	0	0	706	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	137	146	176	0	0	0	0	0	137	146	176	0	0	0	0	0	1	1	1	0	0	0	0	0
15:40:55	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	2	0	92	97	228	281	124	122	-14	-16	0	0	0	0	706	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	137	144	174	0	0	0	0	0	137	144	174	0	0	0	0	0	1	1	1	0	0	0	0	0
15:40:57	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	2	0	92	97	228	281	124	122	-14	-16	0	0	0	0	706	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	135	144	174	0	0	0	0	0	135	144	174	0	0	0	0	0	1	1	1	0	0	0	0	0
15:40:59	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	2	0	92	97	228	281	124	122	-14	-16	0	0	0	0	706	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	135	142	173	0	0	0	0	0	135	142	173	0	0	0	0	0	1	1	1	0	0	0	0	0
15:41:01	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	2	0	92	97	228	281	124	122	-14	-16	0	0	0	0	706	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	133	142	173	0	0	0	0	0	133	142	173	0	0	0	0	0	1	1	1	0	0	0	0	0
15:41:03	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	2	0	92	97	228	281	124	122	-14	-16	0	0	0	0	706	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	133	142	173	0	0	0	0	0	133	142	173	0	0	0	0	0	1	1	1	0	0	0	0	0
15:41:05	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	2	0	92	96	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1116	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	3	133	140	171	200	0	0	0	0	133	140	171	15	0	0	0	0	1	1	1	1	0	0	0	0
