时间	SysStep	SysStep名	故障	急停	模式	冷媒	1#压机1	1#压机2	1#排气1	1#排气2	1#吸气1	1#吸气2	1#过热度1	1#过热度2	1#外EEV步1	1#外EEV步2	1#外EEV目1	1#外EEV目2	1#高压1	1#低压1	1#高压2	1#低压2	1#蒸发1	1#蒸发2	1#XY状态	2#压机1	2#压机2	2#排气1	2#排气2	2#吸气1	2#吸气2	2#过热度1	2#过热度2	2#外EEV步1	2#外EEV步2	2#外EEV目1	2#外EEV目2	2#高压1	2#低压1	2#高压2	2#低压2	2#蒸发1	2#蒸发2	2#XY状态	1#Y02冷凝风机A	1#Y03外风机3	1#Y04外风机2	1#Y05四通阀	2#Y02冷凝风机A	2#Y03外风机3	2#Y04外风机2	2#Y05四通阀	1#外E(K)1	1#外步数1	1#外E(K)2	1#外步数2	2#外E(K)1	2#外步数1	2#外E(K)2	2#外步数2	脉冲总数	开度上限	扫描周期	Y设定	YD	KP	TI	TD	限步	化霜开度	起始开度	目标台数	命令A1	命令A2	调度号	内目标1	内目标2	内目标3	内目标4	内目标5	内目标6	内目标7	内目标8	内当前1	内当前2	内当前3	内当前4	内当前5	内当前6	内当前7	内当前8	ON1	ON2	ON3	ON4	ON5	ON6	ON7	ON8	Y03送风机	Y04送风阀	Y06回风机	Y07回风阀	Y10排风机	Y11排风阀	Y14新风阀	新风阀需求	混风阀需求	送风机目标输出
15:51:45	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1124	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:51:47	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1124	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:51:49	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1124	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:51:51	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1124	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:51:53	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	718	1121	721	1124	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:51:55	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	718	1121	721	1124	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:51:57	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	718	1121	721	1124	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:51:59	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	718	1121	721	1124	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:52:01	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	718	1121	721	1124	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:52:03	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	718	1121	721	1124	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:52:05	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:52:07	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:52:09	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:52:11	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:52:13	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:52:15	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:52:17	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:52:19	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:52:21	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:52:23	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:52:25	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:52:27	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:52:29	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:52:31	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:52:33	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:52:35	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:52:37	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:52:39	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:52:41	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:52:43	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:52:45	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:52:47	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:52:49	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:52:51	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:52:53	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:52:55	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:52:57	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:52:59	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:53:01	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:53:03	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:53:05	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:53:07	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:53:09	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:53:11	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:53:13	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:53:15	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:53:17	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:53:19	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:53:21	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:53:23	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:53:25	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	718	1121	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:53:27	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	718	1121	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:53:29	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	718	1121	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:53:31	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	718	1121	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
15:53:33	2	运行	0	0	制冷	R410A	2	2	296	415	114	114	-27	-27	0	0	0	0	718	1121	721	1122	141	141	4095	2	2	228	281	124	122	-14	-16	0	0	0	0	703	1112	706	1113	138	138	4095	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	4	1	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1000	0	1
